,Bedrooms,Property Category,Price(Float),District,Source,Price_per_Bed,district_tier,District Tier
2987,3.0,Bungalow,8500000.0,Life Camp,Nigeria Property Centre,2833333.3333333335,Budget,Budget
2988,4.0,Duplex,5000000.0,Lugbe,Nigeria Property Centre,1250000.0,Budget,Budget
2990,4.0,Duplex,10000000.0,Life Camp,Nigeria Property Centre,2500000.0,Budget,Budget
2991,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
2992,5.0,Duplex,20000000.0,Kaura,Nigeria Property Centre,4000000.0,Budget,Budget
2993,6.0,Duplex,35000000.0,Katampe,Nigeria Property Centre,5833333.333333333,Luxury,Luxury
2994,3.0,Apartment,30000000.0,Katampe,Nigeria Property Centre,10000000.0,Luxury,Luxury
2995,4.0,Duplex,15000000.0,Guzape,Nigeria Property Centre,3750000.0,Luxury,Luxury
2996,4.0,Duplex,15000000.0,Life Camp,Nigeria Property Centre,3750000.0,Budget,Budget
2997,2.0,Apartment,15000000.0,Jahi,Nigeria Property Centre,7500000.0,Mid-Range,Mid-Range
2998,4.0,Duplex,10000000.0,Jabi,Nigeria Property Centre,2500000.0,Luxury,Luxury
2999,4.0,Duplex,9000000.0,Lugbe,Nigeria Property Centre,2250000.0,Budget,Budget
3000,2.0,Apartment,6000000.0,Wuye,Nigeria Property Centre,3000000.0,Luxury,Luxury
3001,2.0,Apartment,6500000.0,Wuye,Nigeria Property Centre,3250000.0,Luxury,Luxury
3002,2.0,Apartment,3500000.0,Lugbe,Nigeria Property Centre,1750000.0,Budget,Budget
3003,4.0,Apartment,15000000.0,Guzape,Nigeria Property Centre,3750000.0,Luxury,Luxury
3004,2.0,Apartment,12000000.0,Jahi,Nigeria Property Centre,6000000.0,Mid-Range,Mid-Range
3005,2.0,Apartment,15000000.0,Guzape,Nigeria Property Centre,7500000.0,Luxury,Luxury
3006,5.0,Duplex,25000000.0,Asokoro,Nigeria Property Centre,5000000.0,Luxury,Luxury
3007,3.0,Apartment,20000000.0,Maitama,Nigeria Property Centre,6666666.666666667,Luxury,Luxury
3008,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
3009,5.0,Duplex,35000000.0,Katampe,Nigeria Property Centre,7000000.0,Luxury,Luxury
3010,5.0,Duplex,30000000.0,Katampe,Nigeria Property Centre,6000000.0,Luxury,Luxury
3011,5.0,Duplex,20000000.0,Katampe,Nigeria Property Centre,4000000.0,Luxury,Luxury
3012,4.0,Duplex,25000000.0,Asokoro,Nigeria Property Centre,6250000.0,Luxury,Luxury
3013,3.0,Apartment,10000000.0,Jabi,Nigeria Property Centre,3333333.3333333335,Luxury,Luxury
3014,2.0,Apartment,7000000.0,Utako,Nigeria Property Centre,3500000.0,Mid-Range,Mid-Range
3015,4.0,Duplex,20000000.0,Wuye,Nigeria Property Centre,5000000.0,Luxury,Luxury
3016,3.0,Apartment,6000000.0,Idu,Nigeria Property Centre,2000000.0,Budget,Budget
3018,1.0,Apartment,2500000.0,Gwarinpa,Nigeria Property Centre,2500000.0,Budget,Budget
3021,4.0,Duplex,8000000.0,Gwarinpa,Nigeria Property Centre,2000000.0,Budget,Budget
3022,5.0,Duplex,20000000.0,Jabi,Nigeria Property Centre,4000000.0,Luxury,Luxury
3025,4.0,Duplex,15000000.0,Katampe,Nigeria Property Centre,3750000.0,Luxury,Luxury
3026,3.0,Apartment,5000000.0,Lokogoma,Nigeria Property Centre,1666666.6666666667,Budget,Budget
3027,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
3028,4.0,Duplex,12000000.0,Katampe,Nigeria Property Centre,3000000.0,Luxury,Luxury
3029,3.0,Duplex,7000000.0,Gwarinpa,Nigeria Property Centre,2333333.3333333335,Budget,Budget
3030,3.0,Apartment,8000000.0,Gwarinpa,Nigeria Property Centre,2666666.6666666665,Budget,Budget
3031,2.0,Apartment,7000000.0,Wuye,Nigeria Property Centre,3500000.0,Luxury,Luxury
3033,3.0,Duplex,12000000.0,Asokoro,Nigeria Property Centre,4000000.0,Luxury,Luxury
3034,4.0,Duplex,13000000.0,Guzape,Nigeria Property Centre,3250000.0,Luxury,Luxury
3035,5.0,Duplex,30000000.0,Wuse,Nigeria Property Centre,6000000.0,Luxury,Luxury
3036,4.0,Duplex,28000000.0,Wuse,Nigeria Property Centre,7000000.0,Luxury,Luxury
3038,1.0,Apartment,10000000.0,Asokoro,Nigeria Property Centre,10000000.0,Luxury,Luxury
3039,2.0,Duplex,20000000.0,Asokoro,Nigeria Property Centre,10000000.0,Luxury,Luxury
3040,6.0,Duplex,50000000.0,Gwarinpa,Nigeria Property Centre,8333333.333333333,Budget,Budget
3041,5.0,Duplex,8000000.0,Idu,Nigeria Property Centre,1600000.0,Budget,Budget
3042,3.0,Duplex,9000000.0,Asokoro,Nigeria Property Centre,3000000.0,Luxury,Luxury
3043,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
3044,3.0,Bungalow,8500000.0,Katampe,Nigeria Property Centre,2833333.3333333335,Luxury,Luxury
3045,3.0,Apartment,6000000.0,Life Camp,Nigeria Property Centre,2000000.0,Budget,Budget
3046,3.0,Apartment,30000000.0,Guzape,Nigeria Property Centre,10000000.0,Luxury,Luxury
3047,4.0,Duplex,13000000.0,Gwarinpa,Nigeria Property Centre,3250000.0,Budget,Budget
3048,4.0,Duplex,13000000.0,Jahi,Nigeria Property Centre,3250000.0,Mid-Range,Mid-Range
3049,3.0,Apartment,8500000.0,Katampe,Nigeria Property Centre,2833333.3333333335,Luxury,Luxury
3050,5.0,Duplex,15000000.0,Apo,Nigeria Property Centre,3000000.0,Mid-Range,Mid-Range
3051,5.0,Duplex,20000000.0,Jahi,Nigeria Property Centre,4000000.0,Mid-Range,Mid-Range
3052,4.0,Duplex,25000000.0,Asokoro,Nigeria Property Centre,6250000.0,Luxury,Luxury
3053,5.0,Duplex,50000000.0,Asokoro,Nigeria Property Centre,10000000.0,Luxury,Luxury
3054,4.0,Duplex,13500000.0,Apo,Nigeria Property Centre,3375000.0,Mid-Range,Mid-Range
3055,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
3056,3.0,Duplex,15000000.0,Katampe,Nigeria Property Centre,5000000.0,Luxury,Luxury
3057,1.0,Apartment,7500000.0,Katampe,Nigeria Property Centre,7500000.0,Luxury,Luxury
3059,4.0,Duplex,35000000.0,Wuse,Nigeria Property Centre,8750000.0,Luxury,Luxury
3060,4.0,Duplex,15000000.0,Wuye,Nigeria Property Centre,3750000.0,Luxury,Luxury
3061,3.0,Apartment,15000000.0,Maitama,Nigeria Property Centre,5000000.0,Luxury,Luxury
3063,4.0,Duplex,50000000.0,Maitama,Nigeria Property Centre,12500000.0,Luxury,Luxury
3064,4.0,Duplex,12000000.0,Jahi,Nigeria Property Centre,3000000.0,Mid-Range,Mid-Range
3065,5.0,Duplex,20000000.0,Jahi,Nigeria Property Centre,4000000.0,Mid-Range,Mid-Range
3066,3.0,Apartment,7500000.0,Wuye,Nigeria Property Centre,2500000.0,Luxury,Luxury
3069,4.0,Duplex,8000000.0,Idu,Nigeria Property Centre,2000000.0,Budget,Budget
3070,2.0,Apartment,5000000.0,Life Camp,Nigeria Property Centre,2500000.0,Budget,Budget
3071,3.0,Apartment,6000000.0,Life Camp,Nigeria Property Centre,2000000.0,Budget,Budget
3072,3.0,Apartment,12000000.0,Wuse,Nigeria Property Centre,4000000.0,Luxury,Luxury
3073,5.0,Duplex,50000000.0,Maitama,Nigeria Property Centre,10000000.0,Luxury,Luxury
3074,2.0,Apartment,4000000.0,Life Camp,Nigeria Property Centre,2000000.0,Budget,Budget
3075,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
3076,6.0,Duplex,20000000.0,Katampe,Nigeria Property Centre,3333333.3333333335,Luxury,Luxury
3077,3.0,Apartment,5500000.0,Katampe,Nigeria Property Centre,1833333.3333333333,Luxury,Luxury
3079,3.0,Apartment,8500000.0,Jahi,Nigeria Property Centre,2833333.3333333335,Mid-Range,Mid-Range
3080,4.0,Duplex,13000000.0,Asokoro,Nigeria Property Centre,3250000.0,Luxury,Luxury
3081,2.0,Apartment,26000000.0,Maitama,Nigeria Property Centre,13000000.0,Luxury,Luxury
3082,3.0,Apartment,9000000.0,Wuse,Nigeria Property Centre,3000000.0,Luxury,Luxury
3083,3.0,Apartment,22000000.0,Asokoro,Nigeria Property Centre,7333333.333333333,Luxury,Luxury
3084,5.0,Duplex,50000000.0,Maitama,Nigeria Property Centre,10000000.0,Luxury,Luxury
3085,3.0,Apartment,45000000.0,Utako,Nigeria Property Centre,15000000.0,Mid-Range,Mid-Range
3086,3.0,Apartment,5000000.0,Jabi,Nigeria Property Centre,1666666.6666666667,Luxury,Luxury
3087,1.0,Apartment,4500000.0,Durumi,Nigeria Property Centre,4500000.0,Budget,Budget
3088,1.0,Apartment,5000000.0,Wuye,Nigeria Property Centre,5000000.0,Luxury,Luxury
3089,4.0,Duplex,20000000.0,Katampe,Nigeria Property Centre,5000000.0,Luxury,Luxury
3090,6.0,Duplex,45000000.0,Maitama,Nigeria Property Centre,7500000.0,Luxury,Luxury
3091,4.0,Duplex,15000000.0,Guzape,Nigeria Property Centre,3750000.0,Luxury,Luxury
3092,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
3093,6.0,Duplex,17000000.0,Katampe,Nigeria Property Centre,2833333.3333333335,Luxury,Luxury
3094,6.0,Duplex,30000000.0,Katampe,Nigeria Property Centre,5000000.0,Luxury,Luxury
3095,3.0,Apartment,8500000.0,Katampe,Nigeria Property Centre,2833333.3333333335,Luxury,Luxury
3096,3.0,Duplex,7500000.0,Katampe,Nigeria Property Centre,2500000.0,Luxury,Luxury
3097,2.0,Bungalow,5000000.0,Lugbe,Nigeria Property Centre,2500000.0,Budget,Budget
3098,4.0,Duplex,12000000.0,Jahi,Nigeria Property Centre,3000000.0,Mid-Range,Mid-Range
3099,3.0,Apartment,22000000.0,Asokoro,Nigeria Property Centre,7333333.333333333,Luxury,Luxury
3100,4.0,Duplex,12000000.0,Jahi,Nigeria Property Centre,3000000.0,Mid-Range,Mid-Range
3102,4.0,Duplex,12000000.0,Mabushi,Nigeria Property Centre,3000000.0,Luxury,Luxury
3103,3.0,Apartment,20000000.0,Maitama,Nigeria Property Centre,6666666.666666667,Luxury,Luxury
3104,4.0,Duplex,11000000.0,Gwarinpa,Nigeria Property Centre,2750000.0,Budget,Budget
3105,3.0,Apartment,8000000.0,Durumi,Nigeria Property Centre,2666666.6666666665,Budget,Budget
3106,1.0,Apartment,3000000.0,Life Camp,Nigeria Property Centre,3000000.0,Budget,Budget
3108,3.0,Apartment,8000000.0,Jahi,Nigeria Property Centre,2666666.6666666665,Mid-Range,Mid-Range
3109,3.0,Apartment,10000000.0,Jahi,Nigeria Property Centre,3333333.3333333335,Mid-Range,Mid-Range
3110,4.0,Apartment,12000000.0,Mabushi,Nigeria Property Centre,3000000.0,Luxury,Luxury
3111,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
3112,4.0,Duplex,20000000.0,Katampe,Nigeria Property Centre,5000000.0,Luxury,Luxury
3113,5.0,Duplex,10000000.0,Idu,Nigeria Property Centre,2000000.0,Budget,Budget
3114,2.0,Apartment,4500000.0,Life Camp,Nigeria Property Centre,2250000.0,Budget,Budget
3115,3.0,Apartment,35000000.0,Maitama,Nigeria Property Centre,11666666.666666666,Luxury,Luxury
3116,3.0,Apartment,8000000.0,Maitama,Nigeria Property Centre,2666666.6666666665,Luxury,Luxury
3117,4.0,Apartment,13000000.0,Wuse,Nigeria Property Centre,3250000.0,Luxury,Luxury
3118,4.0,Duplex,10000000.0,Idu,Nigeria Property Centre,2500000.0,Budget,Budget
3120,3.0,Apartment,5000000.0,Life Camp,Nigeria Property Centre,1666666.6666666667,Budget,Budget
3121,2.0,Duplex,8000000.0,Life Camp,Nigeria Property Centre,4000000.0,Budget,Budget
3122,4.0,Duplex,12000000.0,Jahi,Nigeria Property Centre,3000000.0,Mid-Range,Mid-Range
3123,5.0,Duplex,20000000.0,Jahi,Nigeria Property Centre,4000000.0,Mid-Range,Mid-Range
3124,4.0,Duplex,7000000.0,Jahi,Nigeria Property Centre,1750000.0,Mid-Range,Mid-Range
3125,4.0,Duplex,8000000.0,Life Camp,Nigeria Property Centre,2000000.0,Budget,Budget
3126,3.0,Apartment,4500000.0,Life Camp,Nigeria Property Centre,1500000.0,Budget,Budget
3127,3.0,Apartment,7500000.0,Life Camp,Nigeria Property Centre,2500000.0,Budget,Budget
3128,2.0,Apartment,5000000.0,Life Camp,Nigeria Property Centre,2500000.0,Budget,Budget
3129,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
3130,4.0,Duplex,15000000.0,Katampe,Nigeria Property Centre,3750000.0,Luxury,Luxury
3133,4.0,Duplex,13000000.0,Gwarinpa,Nigeria Property Centre,3250000.0,Budget,Budget
3134,3.0,Apartment,7000000.0,Mabushi,Nigeria Property Centre,2333333.3333333335,Luxury,Luxury
3135,3.0,Duplex,10000000.0,Jahi,Nigeria Property Centre,3333333.3333333335,Mid-Range,Mid-Range
3136,3.0,Apartment,10500000.0,Mabushi,Nigeria Property Centre,3500000.0,Luxury,Luxury
3137,4.0,Duplex,35000000.0,Maitama,Nigeria Property Centre,8750000.0,Luxury,Luxury
3138,4.0,Duplex,35000000.0,Maitama,Nigeria Property Centre,8750000.0,Luxury,Luxury
3139,3.0,Bungalow,7000000.0,Lokogoma,Nigeria Property Centre,2333333.3333333335,Budget,Budget
3140,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
3141,4.0,Duplex,12000000.0,Jahi,Nigeria Property Centre,3000000.0,Mid-Range,Mid-Range
3142,3.0,Apartment,6000000.0,Life Camp,Nigeria Property Centre,2000000.0,Budget,Budget
3143,4.0,Duplex,15000000.0,Guzape,Nigeria Property Centre,3750000.0,Luxury,Luxury
3144,4.0,Duplex,30000000.0,Asokoro,Nigeria Property Centre,7500000.0,Luxury,Luxury
3145,4.0,Duplex,40000000.0,Wuse,Nigeria Property Centre,10000000.0,Luxury,Luxury
3146,4.0,Duplex,20000000.0,Kado,Nigeria Property Centre,5000000.0,Mid-Range,Mid-Range
3147,4.0,Duplex,18000000.0,Wuye,Nigeria Property Centre,4500000.0,Luxury,Luxury
3148,5.0,Duplex,25000000.0,Wuye,Nigeria Property Centre,5000000.0,Luxury,Luxury
3149,4.0,Duplex,14000000.0,Utako,Nigeria Property Centre,3500000.0,Mid-Range,Mid-Range
3150,3.0,Apartment,45000000.0,Guzape,Nigeria Property Centre,15000000.0,Luxury,Luxury
3151,3.0,Apartment,20000000.0,Maitama,Nigeria Property Centre,6666666.666666667,Luxury,Luxury
3153,5.0,Duplex,25000000.0,Wuye,Nigeria Property Centre,5000000.0,Luxury,Luxury
3154,3.0,Apartment,5000000.0,Kaura,Nigeria Property Centre,1666666.6666666667,Budget,Budget
3155,3.0,Apartment,20000000.0,Maitama,Nigeria Property Centre,6666666.666666667,Luxury,Luxury
3156,3.0,Apartment,4500000.0,Life Camp,Nigeria Property Centre,1500000.0,Budget,Budget
3157,2.0,Apartment,7000000.0,Jahi,Nigeria Property Centre,3500000.0,Mid-Range,Mid-Range
3158,4.0,Duplex,10000000.0,Jahi,Nigeria Property Centre,2500000.0,Mid-Range,Mid-Range
3159,3.0,Apartment,8000000.0,Jahi,Nigeria Property Centre,2666666.6666666665,Mid-Range,Mid-Range
3161,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
3163,4.0,Duplex,15000000.0,Katampe,Nigeria Property Centre,3750000.0,Luxury,Luxury
3164,5.0,Duplex,15000000.0,Idu,Nigeria Property Centre,3000000.0,Budget,Budget
3166,5.0,Duplex,30000000.0,Jahi,Nigeria Property Centre,6000000.0,Mid-Range,Mid-Range
3168,3.0,Apartment,10000000.0,Jahi,Nigeria Property Centre,3333333.3333333335,Mid-Range,Mid-Range
3169,4.0,Duplex,6000000.0,Lugbe,Nigeria Property Centre,1500000.0,Budget,Budget
3170,5.0,Duplex,20000000.0,Guzape,Nigeria Property Centre,4000000.0,Luxury,Luxury
3171,4.0,Duplex,15000000.0,Guzape,Nigeria Property Centre,3750000.0,Luxury,Luxury
3172,3.0,Apartment,19000000.0,Jahi,Nigeria Property Centre,6333333.333333333,Mid-Range,Mid-Range
3173,3.0,Apartment,7000000.0,Apo,Nigeria Property Centre,2333333.3333333335,Mid-Range,Mid-Range
3174,5.0,Duplex,25000000.0,Wuye,Nigeria Property Centre,5000000.0,Luxury,Luxury
3175,5.0,Duplex,30000000.0,Asokoro,Nigeria Property Centre,6000000.0,Luxury,Luxury
3176,2.0,Apartment,7000000.0,Jahi,Nigeria Property Centre,3500000.0,Mid-Range,Mid-Range
3177,1.0,Apartment,2750000.0,Lokogoma,Nigeria Property Centre,2750000.0,Budget,Budget
3178,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
3179,4.0,Duplex,18000000.0,Utako,Nigeria Property Centre,4500000.0,Mid-Range,Mid-Range
3180,1.0,Apartment,10000000.0,Asokoro,Nigeria Property Centre,10000000.0,Luxury,Luxury
3181,2.0,Apartment,20000000.0,Asokoro,Nigeria Property Centre,10000000.0,Luxury,Luxury
3182,5.0,Duplex,20000000.0,Utako,Nigeria Property Centre,4000000.0,Mid-Range,Mid-Range
3183,3.0,Duplex,10000000.0,Lugbe,Nigeria Property Centre,3333333.3333333335,Budget,Budget
3184,2.0,Apartment,8000000.0,Idu,Nigeria Property Centre,4000000.0,Budget,Budget
3185,3.0,Apartment,10000000.0,Wuye,Nigeria Property Centre,3333333.3333333335,Luxury,Luxury
3186,3.0,Apartment,9000000.0,Idu,Nigeria Property Centre,3000000.0,Budget,Budget
3187,4.0,Duplex,9000000.0,Idu,Nigeria Property Centre,2250000.0,Budget,Budget
3188,4.0,Duplex,12000000.0,Lugbe,Nigeria Property Centre,3000000.0,Budget,Budget
3189,3.0,Bungalow,8000000.0,Jahi,Nigeria Property Centre,2666666.6666666665,Mid-Range,Mid-Range
3190,3.0,Bungalow,10000000.0,Jahi,Nigeria Property Centre,3333333.3333333335,Mid-Range,Mid-Range
3191,3.0,Apartment,12000000.0,Guzape,Nigeria Property Centre,4000000.0,Luxury,Luxury
3192,3.0,Apartment,12000000.0,Guzape,Nigeria Property Centre,4000000.0,Luxury,Luxury
3193,2.0,Apartment,25000000.0,Wuse,Nigeria Property Centre,12500000.0,Luxury,Luxury
3194,3.0,Apartment,9000000.0,Jahi,Nigeria Property Centre,3000000.0,Mid-Range,Mid-Range
3195,2.0,Apartment,9500000.0,Jahi,Nigeria Property Centre,4750000.0,Mid-Range,Mid-Range
3196,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
3197,2.0,Apartment,7000000.0,Katampe,Nigeria Property Centre,3500000.0,Luxury,Luxury
3198,4.0,Duplex,10000000.0,Katampe,Nigeria Property Centre,2500000.0,Luxury,Luxury
3199,3.0,Apartment,4500000.0,Gwarinpa,Nigeria Property Centre,1500000.0,Budget,Budget
3200,6.0,Duplex,50000000.0,Maitama,Nigeria Property Centre,8333333.333333333,Luxury,Luxury
3201,3.0,Apartment,35000000.0,Maitama,Nigeria Property Centre,11666666.666666666,Luxury,Luxury
3202,3.0,Apartment,10000000.0,Wuye,Nigeria Property Centre,3333333.3333333335,Luxury,Luxury
3203,4.0,Duplex,20000000.0,Kado,Nigeria Property Centre,5000000.0,Mid-Range,Mid-Range
3204,2.0,Apartment,4500000.0,Life Camp,Nigeria Property Centre,2250000.0,Budget,Budget
3205,4.0,Duplex,18000000.0,Utako,Nigeria Property Centre,4500000.0,Mid-Range,Mid-Range
3208,3.0,Apartment,8000000.0,Mabushi,Nigeria Property Centre,2666666.6666666665,Luxury,Luxury
3209,4.0,Duplex,10000000.0,Idu,Nigeria Property Centre,2500000.0,Budget,Budget
3210,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
3211,4.0,Duplex,10000000.0,Gwarinpa,Nigeria Property Centre,2500000.0,Budget,Budget
3212,4.0,Duplex,10000000.0,Gwarinpa,Nigeria Property Centre,2500000.0,Budget,Budget
3213,2.0,Apartment,15000000.0,Mabushi,Nigeria Property Centre,7500000.0,Luxury,Luxury
3214,4.0,Duplex,25000000.0,Wuye,Nigeria Property Centre,6250000.0,Luxury,Luxury
3215,4.0,Duplex,18000000.0,Utako,Nigeria Property Centre,4500000.0,Mid-Range,Mid-Range
3216,2.0,Apartment,15000000.0,Guzape,Nigeria Property Centre,7500000.0,Luxury,Luxury
3217,3.0,Bungalow,8500000.0,Life Camp,Nigeria Property Centre,2833333.3333333335,Budget,Budget
3220,3.0,Apartment,8500000.0,Utako,Nigeria Property Centre,2833333.3333333335,Mid-Range,Mid-Range
3221,2.0,Apartment,5000000.0,Jahi,Nigeria Property Centre,2500000.0,Mid-Range,Mid-Range
3222,3.0,Apartment,6000000.0,Life Camp,Nigeria Property Centre,2000000.0,Budget,Budget
3223,3.0,Apartment,6000000.0,Jabi,Nigeria Property Centre,2000000.0,Luxury,Luxury
3224,4.0,Duplex,25000000.0,Asokoro,Nigeria Property Centre,6250000.0,Luxury,Luxury
3225,5.0,Duplex,25000000.0,Wuye,Nigeria Property Centre,5000000.0,Luxury,Luxury
3226,6.0,Duplex,50000000.0,Maitama,Nigeria Property Centre,8333333.333333333,Luxury,Luxury
3227,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
3228,4.0,Duplex,20000000.0,Wuse,Nigeria Property Centre,5000000.0,Luxury,Luxury
3229,6.0,Duplex,20000000.0,Katampe,Nigeria Property Centre,3333333.3333333335,Luxury,Luxury
3230,5.0,Duplex,20000000.0,Katampe,Nigeria Property Centre,4000000.0,Luxury,Luxury
3231,4.0,Duplex,20000000.0,Maitama,Nigeria Property Centre,5000000.0,Luxury,Luxury
3232,2.0,Bungalow,700000.0,Guzape,Nigeria Property Centre,350000.0,Luxury,Luxury
3233,2.0,Apartment,10000000.0,Jahi,Nigeria Property Centre,5000000.0,Mid-Range,Mid-Range
3234,5.0,Duplex,14000000.0,Apo,Nigeria Property Centre,2800000.0,Mid-Range,Mid-Range
3235,5.0,Duplex,50000000.0,Asokoro,Nigeria Property Centre,10000000.0,Luxury,Luxury
3237,3.0,Apartment,6000000.0,Idu,Nigeria Property Centre,2000000.0,Budget,Budget
3238,4.0,Duplex,12000000.0,Mabushi,Nigeria Property Centre,3000000.0,Luxury,Luxury
3239,4.0,Duplex,25000000.0,Asokoro,Nigeria Property Centre,6250000.0,Luxury,Luxury
3241,4.0,Duplex,20000000.0,Kado,Nigeria Property Centre,5000000.0,Mid-Range,Mid-Range
3242,3.0,Apartment,8000000.0,Kado,Nigeria Property Centre,2666666.6666666665,Mid-Range,Mid-Range
3243,2.0,Apartment,7000000.0,Durumi,Nigeria Property Centre,3500000.0,Budget,Budget
3244,3.0,Apartment,25000000.0,Maitama,Nigeria Property Centre,8333333.333333333,Luxury,Luxury
3245,2.0,Apartment,15000000.0,Jahi,Nigeria Property Centre,7500000.0,Mid-Range,Mid-Range
3246,4.0,Apartment,12000000.0,Mabushi,Nigeria Property Centre,3000000.0,Luxury,Luxury
3247,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
3248,6.0,Duplex,20000000.0,Katampe,Nigeria Property Centre,3333333.3333333335,Luxury,Luxury
3249,4.0,Duplex,50000000.0,Katampe,Nigeria Property Centre,12500000.0,Luxury,Luxury
3250,6.0,Duplex,20000000.0,Katampe,Nigeria Property Centre,3333333.3333333335,Luxury,Luxury
3251,3.0,Apartment,8000000.0,Katampe,Nigeria Property Centre,2666666.6666666665,Luxury,Luxury
3252,2.0,Apartment,3500000.0,Gwarinpa,Nigeria Property Centre,1750000.0,Budget,Budget
3253,2.0,Apartment,3500000.0,Apo,Nigeria Property Centre,1750000.0,Mid-Range,Mid-Range
3254,5.0,Duplex,12000000.0,Idu,Nigeria Property Centre,2400000.0,Budget,Budget
3255,3.0,Apartment,20000000.0,Jahi,Nigeria Property Centre,6666666.666666667,Mid-Range,Mid-Range
3256,4.0,Duplex,17000000.0,Guzape,Nigeria Property Centre,4250000.0,Luxury,Luxury
3259,4.0,Duplex,35000000.0,Wuse,Nigeria Property Centre,8750000.0,Luxury,Luxury
3260,5.0,Duplex,30000000.0,Maitama,Nigeria Property Centre,6000000.0,Luxury,Luxury
3261,2.0,Apartment,10000000.0,Guzape,Nigeria Property Centre,5000000.0,Luxury,Luxury
3263,2.0,Apartment,15000000.0,Wuse,Nigeria Property Centre,7500000.0,Luxury,Luxury
3264,5.0,Duplex,25000000.0,Asokoro,Nigeria Property Centre,5000000.0,Luxury,Luxury
3265,3.0,Apartment,35000000.0,Jabi,Nigeria Property Centre,11666666.666666666,Luxury,Luxury
3266,3.0,Apartment,11000000.0,Jahi,Nigeria Property Centre,3666666.6666666665,Mid-Range,Mid-Range
3267,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
