index,Bedrooms,Property Category,District,Price(Float)
3362,5,Duplex,Life Camp,"10,000,000.00"
3363,3,Apartment,Jahi,"8,500,000.00"
3364,3,Apartment,Jahi,"10,000,000.00"
3365,3,Apartment,Idu,"5,000,000.00"
3366,3,Apartment,Durumi,"6,000,000.00"
3367,2,Apartment,Lugbe,"5,000,000.00"
3368,3,Apartment,Jahi,"8,500,000.00"
3369,3,Duplex,Life Camp,"5,000,000.00"
3370,2,Apartment,Guzape,"8,000,000.00"
3371,1,Apartment,Guzape,"10,000,000.00"
3372,1,Apartment,Garki,"5,000,000.00"
3373,3,Apartment,Jahi,"10,000,000.00"
3374,12,Apartment,Durumi,"60,000,000.00"
3375,3,Duplex,Jabi,"32,000,000.00"
3376,3,Apartment,Garki,"10,000,000.00"
3377,3,Apartment,Katampe,"20,000,000.00"
3378,5,Duplex,Katampe,"30,000,000.00"
3379,3,Duplex,Maitama,"40,000,000.00"
3380,3,Duplex,Asokoro,"35,000,000.00"
3381,3,Apartment,Lugbe,"3,500,000.00"
3382,4,Duplex,Gwarinpa,"15,000,000.00"
3383,5,Duplex,Wuse,"54,198,800.00"
3384,5,Duplex,Asokoro,"40,000,000.00"
3385,2,Apartment,Guzape,"18,000,000.00"
3386,2,Apartment,Wuse,"100,000,000.00"
3387,5,Duplex,Maitama,"70,000,000.00"
3388,2,Apartment,Maitama,"100,000,000.00"
3389,1,Apartment,Asokoro,"5,500,000.00"
3390,3,Apartment,Guzape,"17,000,000.00"
3391,4,Duplex,Asokoro,"35,000,000.00"
3392,3,Apartment,Idu,"8,000,000.00"
3393,3,Apartment,Wuye,"8,500,000.00"
3394,3,Duplex,Jabi,"32,000,000.00"
3395,4,Duplex,Katampe,"25,000,000.00"
3396,5,Duplex,Katampe,"30,000,000.00"
3397,4,Duplex,Katampe,"20,000,000.00"
3398,2,Apartment,Gwarinpa,"4,000,000.00"
3399,3,Apartment,Gwarinpa,"4,000,000.00"
3400,2,Apartment,Lugbe,"2,500,000.00"
3401,4,Duplex,Lugbe,"6,000,000.00"
3402,5,Duplex,Lugbe,"7,000,000.00"
3403,5,Duplex,Kaura,"13,000,000.00"
3404,2,Apartment,Jahi,"11,000,000.00"
3405,2,Apartment,Jabi,"7,000,000.00"
3406,4,Duplex,Lugbe,"10,000,000.00"
3407,5,Duplex,Kado,"20,000,000.00"
3408,3,Bungalow,Durumi,"5,000,000.00"
3409,3,Apartment,Jahi,"10,000,000.00"
3410,4,Duplex,Jahi,"20,000,000.00"
3411,3,Duplex,Jabi,"32,000,000.00"
3412,4,Apartment,Garki,"8,000,000.00"
3413,3,Apartment,Garki,"30,000,000.00"
3414,5,Duplex,Katampe,"30,000,000.00"
3415,4,Duplex,Katampe,"15,000,000.00"
3416,3,Duplex,Asokoro,"17,500,000.00"
3417,2,Apartment,Maitama,"54,198,800.00"
3418,2,Apartment,Guzape,"15,000,000.00"
3419,3,Apartment,Jahi,"10,000,000.00"
3420,3,Apartment,Utako,"8,500,000.00"
3421,5,Duplex,Maitama,"90,000,000.00"
3422,5,Duplex,Maitama,"45,000,000.00"
3423,3,Apartment,Jabi,"7,000,000.00"
3424,4,Duplex,Asokoro,"17,000,000.00"
3425,4,Duplex,Asokoro,"45,000,000.00"
3426,2,Apartment,Utako,"18,000,000.00"
3427,4,Duplex,Asokoro,"15,000,000.00"
3428,5,Duplex,Asokoro,"50,000,000.00"
3429,5,Duplex,Jahi,"20,000,000.00"
3430,3,Duplex,Jabi,"32,000,000.00"
3431,3,Apartment,Katampe,"20,000,000.00"
3432,2,Bungalow,Lugbe,"2,000,000.00"
3433,1,Apartment,Lugbe,"4,000,000.00"
3434,2,Apartment,Jabi,"150,000,000.00"
3435,4,Duplex,Wuye,"15,000,000.00"
3436,3,Apartment,Maitama,"35,000,000.00"
3437,3,Duplex,Lugbe,"15,000,000.00"
3438,4,Duplex,Durumi,"12,000,000.00"
3439,4,Duplex,Gwarinpa,"7,000,000.00"
3440,2,Apartment,Lugbe,"4,000,000.00"
3441,4,Duplex,Maitama,"100,000,000.00"
3442,4,Duplex,Utako,"100,000,000.00"
3443,4,Duplex,Life Camp,"12,000,000.00"
3444,4,Duplex,Idu,"8,000,000.00"
3445,4,Duplex,Katampe,"15,000,000.00"
3446,5,Duplex,Jahi,"400,000,000.00"
3447,2,Apartment,Jahi,"10,000,000.00"
3448,3,Duplex,Jabi,"32,000,000.00"
3449,6,Duplex,Wuse,"35,000,000.00"
3450,3,Apartment,Katampe,"20,000,000.00"
3451,4,Duplex,Gwarinpa,"6,500,000.00"
3452,4,Duplex,Wuye,"15,000,000.00"
3453,3,Apartment,Maitama,"38,000,000.00"
3454,2,Apartment,Katampe,"15,000,000.00"
3455,4,Duplex,Asokoro,"15,000,000.00"
3456,2,Apartment,Guzape,"20,000,000.00"
3457,3,Apartment,Guzape,"15,500,000.00"
3458,5,Duplex,Wuse,"45,000,000.00"
3459,3,Apartment,Jahi,"9,000,000.00"
3460,4,Duplex,Life Camp,"6,000,000.00"
3461,4,Duplex,Wuse,"67,748,500.00"
3462,3,Duplex,Kaura,"7,500,000.00"
3463,3,Duplex,Jabi,"32,000,000.00"
3464,4,Duplex,Garki,"10,000,000.00"
3465,3,Apartment,Katampe,"9,000,000.00"
3466,4,Duplex,Gwarinpa,"30,000,000.00"
3467,3,Apartment,Asokoro,"25,000,000.00"
3468,5,Duplex,Maitama,"90,000,000.00"
3469,4,Duplex,Jahi,"17,000,000.00"
3470,10,Duplex,Asokoro,"140,000,000.00"
3471,3,Apartment,Jabi,"58,263,710.00"
3472,3,Apartment,Wuse,"160,000,000.00"
3473,3,Apartment,Durumi,"5,000,000.00"
3474,2,Apartment,Lugbe,"6,000,000.00"
3475,6,House,Jabi,"60,000,000.00"
3476,4,Duplex,Life Camp,"5,500,000.00"
3477,3,Bungalow,Gwarinpa,"5,500,000.00"
3478,2,Apartment,Jahi,"8,000,000.00"
3479,1,Apartment,Guzape,"5,000,000.00"
3480,2,Apartment,Wuse,"15,000,000.00"
3481,3,Duplex,Jabi,"32,000,000.00"
3482,4,Duplex,Katampe,"25,000,000.00"
3483,3,Apartment,Katampe,"8,500,000.00"
3484,1,Apartment,Gwarinpa,"3,000,000.00"
3485,2,Apartment,Utako,"7,500,000.00"
3486,2,Apartment,Guzape,"7,000,000.00"
3487,2,Apartment,Idu,"65,000,000.00"
3488,3,Apartment,Jabi,"25,000,000.00"
3489,2,Apartment,Guzape,"8,000,000.00"
3490,2,Apartment,Guzape,"20,000,000.00"
3491,4,Duplex,Utako,"30,000,000.00"
3492,3,House,Asokoro,"9,000,000.00"
3493,3,Apartment,Durumi,"4,000,000.00"
3494,3,Apartment,Jahi,"10,000,000.00"
3495,4,Apartment,Utako,"14,000,000.00"
3496,2,Apartment,Maitama,"54,198,800.00"
3497,2,Apartment,Gwarinpa,"4,000,000.00"
3498,3,Duplex,Jabi,"32,000,000.00"
3499,4,Duplex,Katampe,"25,000,000.00"
3500,4,Duplex,Katampe,"20,000,000.00"
3501,4,Duplex,Katampe,"25,000,000.00"
3502,4,Duplex,Mabushi,"20,000,000.00"
3503,5,Duplex,Lugbe,"6,500,000.00"
3504,3,Apartment,Wuye,"125,000,000.00"
3505,4,Duplex,Jabi,"35,229,220.00"
3506,4,Duplex,Gwarinpa,"16,000,000.00"
3507,2,Apartment,Idu,"3,500,000.00"
3508,3,Apartment,Kaura,"4,500,000.00"
3509,3,Apartment,Utako,"6,000,000.00"
3510,4,Duplex,Mabushi,"25,000,000.00"
3511,4,Duplex,Jahi,"20,000,000.00"
3512,5,Duplex,Mabushi,"30,000,000.00"
3513,4,Duplex,Life Camp,"5,500,000.00"
3514,4,Duplex,Jahi,"18,000,000.00"
3515,3,Duplex,Jabi,"32,000,000.00"
3516,2,Apartment,Gwarinpa,"4,000,000.00"
3517,4,Duplex,Guzape,"30,000,000.00"
3518,4,Duplex,Wuse,"45,000,000.00"
3519,4,Duplex,Wuse,"40,000,000.00"
3520,5,Duplex,Garki,"20,000,000.00"
3521,4,Duplex,Gwarinpa,"20,000,000.00"
3522,4,Duplex,Kado,"7,000,000.00"
3523,3,Apartment,Maitama,"180,000,000.00"
3524,7,Duplex,Wuse,"70,000,000.00"
3525,4,Duplex,Wuye,"18,000,000.00"
3526,3,House,Jahi,"12,500,000.00"
3527,6,House,Maitama,"75,000,000.00"
3528,4,Apartment,Guzape,"25,000,000.00"
3529,4,Duplex,Jabi,"8,000,000.00"
3530,3,Apartment,Durumi,"8,000,000.00"
3531,3,Duplex,Jabi,"32,000,000.00"
3532,2,Apartment,Apo,"16,000,000.00"
3533,3,Duplex,Apo,"6,000,000.00"
3534,3,Apartment,Jahi,"10,000,000.00"
3535,4,House,Maitama,"60,000,000.00"
3536,4,Duplex,Kado,"10,000,000.00"
3537,5,Duplex,Mabushi,"15,000,000.00"
3538,2,Apartment,Durumi,"3,500,000.00"
3539,4,Duplex,Asokoro,"25,000,000.00"
3540,3,Apartment,Jahi,"6,500,000.00"
3541,4,Duplex,Jahi,"17,000,000.00"
3542,2,Apartment,Maitama,"8,000,000.00"
3543,4,Duplex,Wuse,"35,000,000.00"
3544,3,Duplex,Jabi,"32,000,000.00"
3545,4,Duplex,Wuse,"30,000,000.00"
3546,4,Duplex,Katampe,"15,000,000.00"
3547,4,Apartment,Katampe,"240,000,000.00"
3548,2,Duplex,Katampe,"160,000,000.00"
3549,3,Apartment,Katampe,"7,000,000.00"
3550,3,Duplex,Maitama,"40,000,000.00"
3551,5,Duplex,Mabushi,"20,000,000.00"
3552,10,Duplex,Maitama,"270,994,000.00"
3553,4,Duplex,Katampe,"30,000,000.00"
3554,20,House,Asokoro,"375,000,000.00"
3555,4,Duplex,Guzape,"15,000,000.00"
3556,4,Duplex,Katampe,"12,000,000.00"
3557,2,Apartment,Lugbe,"6,000,000.00"
3558,2,Apartment,Asokoro,"25,000,000.00"
3559,4,Duplex,Maitama,"35,000,000.00"
3560,3,Duplex,Asokoro,"15,000,000.00"
3561,4,Duplex,Maitama,"60,000,000.00"
3562,3,Duplex,Jabi,"32,000,000.00"
3563,3,Apartment,Katampe,"12,000,000.00"
3564,5,Duplex,Katampe,"17,000,000.00"
3565,3,Duplex,Maitama,"40,000,000.00"
3566,4,Duplex,Jabi,"47,423,950.00"
3567,4,Duplex,Guzape,"12,000,000.00"
3568,3,Apartment,Utako,"6,000,000.00"
3569,2,Apartment,Maitama,"54,198,800.00"
3570,3,Apartment,Maitama,"60,973,650.00"
3571,3,Duplex,Maitama,"53,000,000.00"
3572,3,Duplex,Maitama,"88,073,050.00"
3573,5,Duplex,Mabushi,"30,000,000.00"
3574,4,Duplex,Mabushi,"15,000,000.00"
3575,5,Duplex,Mabushi,"30,000,000.00"
3576,4,Duplex,Guzape,"20,000,000.00"
3577,3,Duplex,Jabi,"32,000,000.00"
3578,4,Apartment,Jabi,"40,000,000.00"
3579,2,Apartment,Jabi,"44,714,010.00"
3580,2,Apartment,Guzape,"20,000,000.00"
3581,3,House,Wuse,"68,000,000.00"
3582,3,House,Wuse,"15,000,000.00"
3583,3,Apartment,Wuse,"60,973,650.00"
3584,3,Apartment,Wuse,"15,000,000.00"
3585,3,Apartment,Utako,"5,000,000.00"
3586,3,House,Guzape,"30,000,000.00"
3587,2,Apartment,Asokoro,"67,748,500.00"
3588,6,Duplex,Asokoro,"50,000,000.00"
3589,4,Duplex,Wuye,"25,000,000.00"
3590,2,Apartment,Katampe,"15,000,000.00"
3591,1,Apartment,Jahi,"4,500,000.00"
3592,2,Apartment,Jahi,"6,000,000.00"
3593,3,Duplex,Jabi,"32,000,000.00"
3594,4,Duplex,Katampe,"20,000,000.00"
3595,4,Duplex,Katampe,"12,000,000.00"
3596,5,Duplex,Katampe,"320,000,000.00"
3597,2,Apartment,Jabi,"37,939,160.00"
3598,5,Duplex,Wuse,"20,000,000.00"
3599,4,Duplex,Jahi,"17,000,000.00"
3600,3,Duplex,Maitama,"47,423,950.00"
3601,2,Apartment,Wuye,"5,000,000.00"
3602,3,Apartment,Asokoro,"8,000,000.00"
3603,4,Duplex,Utako,"19,000,000.00"
3604,5,Duplex,Gwarinpa,"15,000,000.00"
3605,5,Duplex,Kado,"18,000,000.00"
3606,4,Duplex,Mabushi,"20,000,000.00"
3607,4,Duplex,Wuse,"40,000,000.00"
3608,3,Apartment,Maitama,"55,000,000.00"
3609,3,Duplex,Jabi,"32,000,000.00"
3610,2,Apartment,Garki,"4,500,000.00"
3611,4,Apartment,Garki,"8,000,000.00"
3612,3,Duplex,Apo,"6,000,000.00"
3613,2,Bungalow,Apo,"16,000,000.00"
3614,4,Duplex,Durumi,"15,000,000.00"
3615,1,Apartment,Gwarinpa,"3,500,000.00"
3616,2,Apartment,Maitama,"35,000,000.00"
3617,3,Apartment,Durumi,"6,000,000.00"
3618,4,Duplex,Utako,"19,000,000.00"
3619,3,Apartment,Jahi,"10,000,000.00"
3620,3,Duplex,Life Camp,"13,000,000.00"
3621,2,Apartment,Guzape,"20,000,000.00"
3622,4,Duplex,Guzape,"15,000,000.00"
3623,2,Apartment,Guzape,"6,000,000.00"
3624,5,Duplex,Guzape,"60,000,000.00"
3625,4,Duplex,Guzape,"40,000,000.00"
3626,3,House,Asokoro,"12,000,000.00"
3627,4,Duplex,Jahi,"12,000,000.00"
3628,3,Duplex,Jabi,"32,000,000.00"
3629,3,Apartment,Katampe,"8,000,000.00"
3630,3,Apartment,Katampe,"8,500,000.00"
3631,5,Duplex,Asokoro,"30,000,000.00"
3632,4,Duplex,Guzape,"25,000,000.00"
3633,4,House,Guzape,"20,000,000.00"
3634,5,Duplex,Guzape,"25,000,000.00"
3635,4,Duplex,Jahi,"18,000,000.00"
3636,3,Apartment,Jahi,"8,000,000.00"
3637,3,Apartment,Jahi,"8,500,000.00"
3638,2,Duplex,Lokogoma,"5,500,000.00"
3639,5,Duplex,Guzape,"20,000,000.00"
3640,4,Duplex,Maitama,"150,000,000.00"
3641,4,Duplex,Katampe,"35,000,000.00"
3642,3,Apartment,Jahi,"9,000,000.00"
3643,4,Duplex,Guzape,"35,000,000.00"
3644,4,Duplex,Jahi,"16,000,000.00"
3645,4,Duplex,Jahi,"16,000,000.00"
3646,4,Duplex,Jahi,"16,000,000.00"
3647,3,Duplex,Jabi,"32,000,000.00"
3648,3,Apartment,Katampe,"8,000,000.00"
3649,3,Apartment,Katampe,"22,000,000.00"
3650,3,Apartment,Katampe,"6,000,000.00"
3651,3,Apartment,Gwarinpa,"4,200,000.00"
3652,4,Duplex,Asokoro,"20,000,000.00"
3653,8,Duplex,Maitama,"120,000,000.00"
3654,5,Duplex,Mabushi,"30,000,000.00"
3655,3,Duplex,Maitama,"35,000,000.00"
3656,4,Duplex,Asokoro,"40,000,000.00"
3657,3,Apartment,Jahi,"10,000,000.00"
3658,4,Duplex,Maitama,"125,000,000.00"
3659,5,Duplex,Mabushi,"25,000,000.00"
3660,3,Apartment,Wuye,"7,000,000.00"
3661,5,Duplex,Wuye,"23,500,000.00"
3662,2,Apartment,Jahi,"10,000,000.00"
3663,12,Duplex,Maitama,"80,000,000.00"
3664,3,Duplex,Jabi,"32,000,000.00"
3665,4,Duplex,Katampe,"12,500,000.00"
3666,4,Duplex,Katampe,"35,000,000.00"
3667,1,Apartment,Asokoro,"8,000,000.00"
3668,4,Duplex,Life Camp,"8,000,000.00"
3669,3,Apartment,Jabi,"30,000,000.00"
3670,4,Duplex,Wuye,"20,000,000.00"
3671,3,House,Mabushi,"8,500,000.00"
3672,6,Duplex,Asokoro,"40,000,000.00"
3673,3,Apartment,Wuse,"180,000,000.00"
3674,2,Apartment,Asokoro,"23,000,000.00"
3675,3,Bungalow,Life Camp,"13,000,000.00"
3676,1,Duplex,Wuse,"8,500,000.00"
3677,4,Duplex,Maitama,"100,000,000.00"
3678,3,Apartment,Jabi,"30,000,000.00"
3679,2,Apartment,Jabi,"44,714,010.00"
3680,2,Apartment,Jabi,"50,133,890.00"
3681,1,Apartment,Life Camp,"2,000,000.00"
3682,3,Apartment,Jahi,"9,000,000.00"
3683,3,Duplex,Jabi,"32,000,000.00"
3684,6,Duplex,Katampe,"25,000,000.00"
3685,4,Duplex,Katampe,"35,000,000.00"
3686,3,Apartment,Katampe,"20,000,000.00"
3687,4,Duplex,Katampe,"13,000,000.00"
3688,3,Apartment,Katampe,"8,000,000.00"
3689,1,Apartment,Gwarinpa,"2,500,000.00"
3690,1,Apartment,Wuye,"4,000,000.00"
3691,3,Apartment,Wuye,"10,000,000.00"
3692,2,Apartment,Guzape,"20,000,000.00"
3693,3,Apartment,Katampe,"7,500,000.00"
3694,5,Duplex,Maitama,"70,000,000.00"
3695,2,Apartment,Guzape,"20,000,000.00"
3696,3,Apartment,Katampe,"5,000,000.00"
3697,5,Duplex,Wuye,"20,000,000.00"
3698,4,Duplex,Asokoro,"25,000,000.00"
3699,4,Duplex,Guzape,"12,000,000.00"
3700,4,Duplex,Maitama,"50,000,000.00"
3701,4,Duplex,Jabi,"12,000,000.00"
3702,3,Duplex,Jabi,"32,000,000.00"
3703,4,Duplex,Katampe,"15,000,000.00"
3704,2,Apartment,Lugbe,"7,000,000.00"
3705,2,House,Jahi,"5,000,000.00"
3706,3,Bungalow,Gwarinpa,"13,000,000.00"
3707,5,Duplex,Jahi,"12,000,000.00"
3708,4,Duplex,Wuye,"15,000,000.00"
3709,4,Duplex,Utako,"25,000,000.00"
3710,3,Apartment,Jabi,"35,000,000.00"
3711,5,Duplex,Maitama,"350,000,000.00"
3712,3,Apartment,Guzape,"20,000,000.00"
3713,4,Duplex,Jahi,"15,000,000.00"
3714,1,Apartment,Wuye,"6,000,000.00"
3715,3,Apartment,Guzape,"100,000,000.00"
3716,4,Duplex,Asokoro,"30,000,000.00"
3717,3,Duplex,Jabi,"32,000,000.00"
3718,6,Duplex,Katampe,"25,000,000.00"
3719,3,Apartment,Gwarinpa,"5,000,000.00"
3720,17,Apartment,Utako,"200,000,000.00"
3721,5,Duplex,Maitama,"135,497,000.00"
3722,3,Apartment,Jahi,"60,000,000.00"
3723,2,Apartment,Jahi,"6,000,000.00"
3724,4,Duplex,Wuse,"15,000,000.00"
3725,4,Duplex,Utako,"20,000,000.00"
3726,4,Duplex,Asokoro,"10,000,000.00"
3727,5,Duplex,Guzape,"30,000,000.00"
3728,3,Apartment,Jahi,"6,000,000.00"
3729,4,Duplex,Jabi,"12,000,000.00"
3730,3,Apartment,Maitama,"36,000,000.00"
3731,4,House,Jahi,"4,500,000.00"
3732,3,Apartment,Wuye,"10,000,000.00"
3733,4,Duplex,Idu,"14,500,000.00"
3734,3,Duplex,Jabi,"32,000,000.00"
3735,4,Duplex,Garki,"10,000,000.00"
3736,4,Duplex,Maitama,"55,000,000.00"
3737,5,Duplex,Maitama,"80,000,000.00"
3738,4,House,Maitama,"50,000,000.00"
3739,4,Duplex,Wuye,"20,000,000.00"
3740,4,Duplex,Jahi,"16,000,000.00"
3741,12,Duplex,Maitama,"80,000,000.00"
3742,4,Duplex,Guzape,"40,000,000.00"
3743,4,Duplex,Asokoro,"25,000,000.00"
3744,4,Duplex,Asokoro,"25,000,000.00"
3745,2,Apartment,Kado,"10,000,000.00"
3746,5,Duplex,Jahi,"400,000,000.00"
3747,4,Duplex,Life Camp,"20,000,000.00"
3748,3,Apartment,Jahi,"7,500,000.00"
3749,3,Duplex,Jabi,"32,000,000.00"
3750,4,Duplex,Gwarinpa,"8,000,000.00"
3751,4,Duplex,Life Camp,"15,000,000.00"
3752,4,Duplex,Apo,"12,000,000.00"
3753,6,Duplex,Maitama,"60,000,000.00"
3754,2,Apartment,Wuse,"12,500,000.00"
3755,2,Apartment,Wuse,"17,000,000.00"
3756,3,Apartment,Wuse,"47,423,950.00"
3757,3,Duplex,Jabi,"32,000,000.00"
3758,3,Apartment,Gwarinpa,"5,000,000.00"
3759,4,Duplex,Asokoro,"25,000,000.00"
3760,4,Duplex,Life Camp,"20,000,000.00"
3761,4,Duplex,Jabi,"74,523,350.00"
3762,4,Duplex,Life Camp,"20,000,000.00"
3763,2,Duplex,Utako,"140,000,000.00"
3764,3,Apartment,Durumi,"4,000,000.00"
3765,4,Duplex,Gwarinpa,"7,000,000.00"
3766,5,Duplex,Apo,"25,000,000.00"
3767,3,Apartment,Wuye,"8,000,000.00"
3768,4,Duplex,Jahi,"15,000,000.00"
3769,5,Duplex,Jabi,"40,000,000.00"
3770,5,Duplex,Wuse,"50,000,000.00"
3771,3,Bungalow,Jabi,"12,000,000.00"
3772,5,Duplex,Guzape,"25,000,000.00"
3773,7,Duplex,Asokoro,"120,000,000.00"
3774,3,Apartment,Durumi,"13,000,000.00"
3775,4,Duplex,Wuye,"15,000,000.00"
3776,4,Duplex,Mabushi,"13,000,000.00"
3777,3,Duplex,Jabi,"32,000,000.00"
3778,3,Apartment,Katampe,"15,000,000.00"
3779,3,Apartment,Katampe,"8,000,000.00"
3780,2,Apartment,Gwarinpa,"260,000,000.00"
3781,2,Apartment,Jahi,"12,000,000.00"
3782,3,Duplex,Maitama,"47,423,950.00"
3783,9,Duplex,Maitama,"180,000,000.00"
3784,1,Apartment,Durumi,"6,000,000.00"
3785,1,Duplex,Wuye,"4,000,000.00"
3786,1,House,Wuye,"3,000,000.00"
3787,5,Duplex,Wuse,"50,000,000.00"
3788,3,House,Katampe,"9,000,000.00"
3789,4,Duplex,Jabi,"67,748,500.00"
3790,3,Duplex,Wuye,"8,500,000.00"
3791,3,House,Guzape,"130,000,000.00"
3792,4,Duplex,Guzape,"100,000,000.00"
3793,3,House,Maitama,"67,748,500.00"
3794,3,Duplex,Jabi,"32,000,000.00"
3795,5,Duplex,Katampe,"30,000,000.00"
3796,2,Apartment,Gwarinpa,"3,000,000.00"
3797,2,Apartment,Apo,"3,500,000.00"
3798,4,Duplex,Life Camp,"5,000,000.00"
3799,2,Apartment,Gwarinpa,"4,500,000.00"
3800,4,Duplex,Asokoro,"20,000,000.00"
3801,4,Duplex,Guzape,"150,000,000.00"
3802,4,Duplex,Mabushi,"13,000,000.00"
3803,2,Apartment,Jabi,"44,714,010.00"
3804,4,Apartment,Guzape,"16,000,000.00"
3805,2,Apartment,Jabi,"6,000,000.00"
3806,4,Duplex,Wuye,"25,000,000.00"
3807,4,Duplex,Jabi,"79,000,000.00"
3808,4,Duplex,Gwarinpa,"15,000,000.00"
3809,3,Apartment,Guzape,"75,000,000.00"
3810,3,Duplex,Jabi,"32,000,000.00"
3811,2,Apartment,Katampe,"4,000,000.00"
3812,2,Apartment,Gwarinpa,"4,000,000.00"
3813,4,Duplex,Gwarinpa,"9,000,000.00"
3814,5,Duplex,Asokoro,"30,000,000.00"
3815,4,Duplex,Jabi,"74,523,350.00"
3816,4,Duplex,Kado,"25,000,000.00"
3817,4,Duplex,Guzape,"15,000,000.00"
3818,3,Apartment,Jahi,"8,000,000.00"
3819,3,Apartment,Wuse,"12,000,000.00"
3820,2,Apartment,Life Camp,"2,500,000.00"
3821,5,Duplex,Asokoro,"20,000,000.00"
3822,2,Apartment,Wuye,"5,500,000.00"
3823,2,Apartment,Guzape,"20,000,000.00"
3824,2,Apartment,Lugbe,"10,000,000.00"
3825,4,Apartment,Guzape,"25,000,000.00"
3826,2,Apartment,Katampe,"7,500,000.00"
3827,3,Duplex,Jabi,"32,000,000.00"
3828,3,Apartment,Katampe,"25,000,000.00"
3829,3,House,Wuye,"10,000,000.00"
3830,2,Apartment,Mabushi,"10,000,000.00"
3831,8,Duplex,Asokoro,"170,000,000.00"
3832,4,Duplex,Life Camp,"6,000,000.00"
3833,4,Duplex,Asokoro,"90,000,000.00"
3834,4,Duplex,Lugbe,"15,000,000.00"
3835,3,House,Asokoro,"9,000,000.00"
3836,3,House,Jahi,"8,000,000.00"
3837,3,Duplex,Jabi,"32,000,000.00"
3838,2,House,Garki,"28,000,000.00"
3839,4,Duplex,Katampe,"16,000,000.00"
3840,5,Duplex,Katampe,"16,000,000.00"
3841,4,Duplex,Katampe,"25,000,000.00"
3842,3,Apartment,Katampe,"8,500,000.00"
3843,3,Apartment,Gwarinpa,"6,000,000.00"
3844,4,Duplex,Jahi,"12,000,000.00"
3845,3,Apartment,Kado,"4,500,000.00"
3846,4,Duplex,Apo,"8,000,000.00"
3847,8,Duplex,Asokoro,"40,000,000.00"
3848,3,Apartment,Utako,"8,500,000.00"
3849,5,Duplex,Wuye,"16,000,000.00"
3850,5,Duplex,Wuye,"16,000,000.00"
3851,4,Duplex,Maitama,"225,000,000.00"
3852,3,Duplex,Jabi,"32,000,000.00"
3853,3,Duplex,Katampe,"39,000,000.00"
3854,5,Duplex,Apo,"15,000,000.00"
3855,3,House,Maitama,"25,000,000.00"
3856,12,Duplex,Maitama,"90,000,000.00"
3857,1,Apartment,Wuye,"7,000,000.00"
3858,2,Apartment,Utako,"12,000,000.00"
3859,2,House,Asokoro,"25,000,000.00"
3860,5,Duplex,Wuse,"25,000,000.00"
3861,6,Duplex,Maitama,"60,000,000.00"
3862,4,Duplex,Guzape,"15,000,000.00"
3863,3,Apartment,Wuse,"45,000,000.00"
3864,2,Apartment,Maitama,"25,000,000.00"
3865,3,Apartment,Kado,"20,000,000.00"
3866,2,Duplex,Asokoro,"13,000,000.00"
3867,5,Duplex,Mabushi,"320,000,000.00"
3868,3,Apartment,Asokoro,"25,000,000.00"
3869,3,Duplex,Jabi,"32,000,000.00"
3870,3,Apartment,Katampe,"48,000,000.00"
3871,2,Apartment,Wuse,"7,000,000.00"
3872,3,House,Maitama,"180,000,000.00"
3873,3,House,Guzape,"100,000,000.00"
3874,5,Duplex,Asokoro,"30,000,000.00"
3875,8,Duplex,Maitama,"80,000,000.00"
3876,4,House,Guzape,"15,000,000.00"
3877,36,Apartment,Asokoro,"1,761,461,000.00"
3878,5,Duplex,Guzape,"150,000,000.00"
3879,8,Duplex,Asokoro,"40,000,000.00"
3880,4,Duplex,Jahi,"25,000,000.00"
3881,4,Duplex,Jahi,"20,000,000.00"
3882,3,Apartment,Maitama,"35,000,000.00"
3883,5,Duplex,Guzape,"30,000,000.00"
3884,3,Apartment,Asokoro,"7,500,000.00"
3885,3,Duplex,Jabi,"32,000,000.00"
3886,4,Duplex,Katampe,"25,000,000.00"
3887,5,Duplex,Katampe,"25,000,000.00"
3888,5,House,Katampe,"25,000,000.00"
3889,8,Duplex,Maitama,"100,000,000.00"
3890,5,Duplex,Asokoro,"25,000,000.00"
3891,4,Duplex,Jabi,"8,500,000.00"
3892,5,Duplex,Asokoro,"180,000,000.00"
3893,5,Duplex,Apo,"20,000,000.00"
3894,5,Duplex,Guzape,"25,000,000.00"
3895,3,Apartment,Jahi,"18,000,000.00"
3896,3,Apartment,Maitama,"200,000,000.00"
3897,4,Duplex,Durumi,"10,000,000.00"
3898,2,Apartment,Wuse,"7,000,000.00"
3899,18,Apartment,Maitama,"360,000,000.00"
3900,3,Duplex,Jabi,"32,000,000.00"
3901,2,Apartment,Maitama,"13,000,000.00"
3902,1,Apartment,Jahi,"7,000,000.00"
3903,2,Apartment,Jahi,"18,000,000.00"
3904,2,Apartment,Jahi,"18,000,000.00"
3905,4,Duplex,Asokoro,"50,000,000.00"
3906,5,Duplex,Guzape,"30,000,000.00"
3907,3,Apartment,Durumi,"7,500,000.00"
3908,3,Apartment,Wuye,"6,000,000.00"
3909,5,Duplex,Wuse,"80,000,000.00"
3910,5,Duplex,Wuye,"600,000,000.00"
3911,6,Duplex,Maitama,"70,000,000.00"
3912,3,Apartment,Guzape,"20,000,000.00"
3913,3,Duplex,Jabi,"32,000,000.00"
3914,4,Duplex,Guzape,"18,000,000.00"
3915,3,Duplex,Jahi,"12,000,000.00"
3916,4,Duplex,Mabushi,"11,000,000.00"
3917,1,Apartment,Wuye,"6,500,000.00"
