,index,Bedrooms,Property Category,District,Price(Float),Price_Per_Bed,effective_bedrooms,price_per_bedroom,district_tier,property_type_code
2109,2109,3,House,Lugbe,6000000.0,2000000.0,3,2000000.0,Budget,3
2110,2110,2,Apartment,Durumi,5000000.0,2500000.0,2,2500000.0,Budget,0
2111,2111,6,Duplex,Maitama,50000000.0,8333333.333333333,6,8333333.333333333,Luxury,2
2112,2112,3,Bungalow,Life Camp,15000000.0,5000000.0,3,5000000.0,Budget,1
2113,2113,3,Apartment,Jahi,8000000.0,2666666.6666666665,3,2666666.6666666665,Mid-Range,0
2114,2114,3,Bungalow,Life Camp,15000000.0,5000000.0,3,5000000.0,Budget,1
2115,2115,3,Bungalow,Life Camp,15000000.0,5000000.0,3,5000000.0,Budget,1
2116,2116,4,Duplex,Guzape,15000000.0,3750000.0,4,3750000.0,Luxury,2
2117,2117,3,Apartment,Lugbe,5000000.0,1666666.6666666667,3,1666666.6666666667,Budget,0
2118,2118,3,Duplex,Gwarinpa,15000000.0,5000000.0,3,5000000.0,Budget,2
2119,2119,4,Duplex,Guzape,15000000.0,3750000.0,4,3750000.0,Luxury,2
2120,2120,2,Apartment,Jabi,20000000.0,10000000.0,2,10000000.0,Luxury,0
2121,2121,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
2122,2122,4,Duplex,Katampe,15000000.0,3750000.0,4,3750000.0,Luxury,2
2123,2123,5,Duplex,Katampe,15000000.0,3000000.0,5,3000000.0,Luxury,2
2124,2124,2,Apartment,Lugbe,2500000.0,1250000.0,2,1250000.0,Budget,0
2125,2125,4,Duplex,Jahi,13000000.0,3250000.0,4,3250000.0,Mid-Range,2
2126,2126,4,Duplex,Lugbe,10000000.0,2500000.0,4,2500000.0,Budget,2
2127,2127,4,Duplex,Wuye,35000000.0,8750000.0,4,8750000.0,Luxury,2
2130,2130,1,Apartment,Life Camp,2000000.0,2000000.0,1,2000000.0,Budget,0
2131,2131,4,Duplex,Guzape,15000000.0,3750000.0,4,3750000.0,Luxury,2
2132,2132,5,Duplex,Asokoro,35000000.0,7000000.0,5,7000000.0,Luxury,2
2133,2133,4,Duplex,Jabi,35000000.0,8750000.0,4,8750000.0,Luxury,2
2134,2134,2,Apartment,Life Camp,4000000.0,2000000.0,2,2000000.0,Budget,0
2135,2135,4,Duplex,Jabi,12000000.0,3000000.0,4,3000000.0,Luxury,2
2136,2136,3,Duplex,Jabi,8500000.0,2833333.3333333335,3,2833333.3333333335,Luxury,2
2137,2137,3,Apartment,Kaura,5000000.0,1666666.6666666667,3,1666666.6666666667,Budget,0
2138,2138,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
2139,2139,3,Apartment,Jahi,8000000.0,2666666.6666666665,3,2666666.6666666665,Mid-Range,0
2140,2140,2,Apartment,Life Camp,7000000.0,3500000.0,2,3500000.0,Budget,0
2141,2141,3,Apartment,Durumi,6000000.0,2000000.0,3,2000000.0,Budget,0
2142,2142,1,Apartment,Kaura,4000000.0,4000000.0,1,4000000.0,Budget,0
2143,2143,4,Duplex,Jahi,13000000.0,3250000.0,4,3250000.0,Mid-Range,2
2144,2144,5,Duplex,Maitama,50000000.0,10000000.0,5,10000000.0,Luxury,2
2145,2145,3,Apartment,Jabi,33196765.0,11065588.333333334,3,11065588.333333334,Luxury,0
2146,2146,4,Duplex,Jahi,13000000.0,3250000.0,4,3250000.0,Mid-Range,2
2147,2147,4,Duplex,Gwarinpa,15000000.0,3750000.0,4,3750000.0,Budget,2
2148,2148,3,Apartment,Maitama,20000000.0,6666666.666666667,3,6666666.666666667,Luxury,0
2149,2149,4,Duplex,Life Camp,12000000.0,3000000.0,4,3000000.0,Budget,2
2150,2150,3,Duplex,Gwarinpa,8000000.0,2666666.6666666665,3,2666666.6666666665,Budget,2
2151,2151,3,Apartment,Kaura,5500000.0,1833333.3333333333,3,1833333.3333333333,Budget,0
2152,2152,4,Duplex,Lugbe,10000000.0,2500000.0,4,2500000.0,Budget,2
2153,2153,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
2154,2154,4,Duplex,Katampe,13000000.0,3250000.0,4,3250000.0,Luxury,2
2155,2155,4,Duplex,Katampe,13000000.0,3250000.0,4,3250000.0,Luxury,2
2156,2156,3,Apartment,Guzape,13000000.0,4333333.333333333,3,4333333.333333333,Luxury,0
2157,2157,2,Apartment,Jahi,7000000.0,3500000.0,2,3500000.0,Mid-Range,0
2158,2158,5,Duplex,Maitama,50000000.0,10000000.0,5,10000000.0,Luxury,2
2159,2159,5,Duplex,Kado,20000000.0,4000000.0,5,4000000.0,Mid-Range,2
2160,2160,5,Apartment,Guzape,15000000.0,3000000.0,5,3000000.0,Luxury,0
2161,2161,4,Duplex,Asokoro,16000000.0,4000000.0,4,4000000.0,Luxury,2
2162,2162,4,House,Maitama,30000000.0,7500000.0,4,7500000.0,Luxury,3
2163,2163,3,Apartment,Mabushi,6000000.0,2000000.0,3,2000000.0,Mid-Range,0
2164,2164,2,Apartment,Wuse,10000000.0,5000000.0,2,5000000.0,Luxury,0
2165,2165,2,Apartment,Lugbe,4000000.0,2000000.0,2,2000000.0,Budget,0
2166,2166,3,Bungalow,Kado,18000000.0,6000000.0,3,6000000.0,Mid-Range,1
2167,2167,4,Duplex,Maitama,25000000.0,6250000.0,4,6250000.0,Luxury,2
2168,2168,4,Duplex,Jabi,9500000.0,2375000.0,4,2375000.0,Luxury,2
2169,2169,3,Bungalow,Kado,18000000.0,6000000.0,3,6000000.0,Mid-Range,1
2170,2170,4,Apartment,Life Camp,12000000.0,3000000.0,4,3000000.0,Budget,0
2171,2171,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
2172,2172,3,Apartment,Garki,8000000.0,2666666.6666666665,3,2666666.6666666665,Mid-Range,0
2173,2173,3,Apartment,Katampe,8000000.0,2666666.6666666665,3,2666666.6666666665,Luxury,0
2174,2174,1,Apartment,Katampe,3500000.0,3500000.0,1,3500000.0,Luxury,0
2175,2175,2,Apartment,Katampe,10000000.0,5000000.0,2,5000000.0,Luxury,0
2176,2176,4,Duplex,Idu,8000000.0,2000000.0,4,2000000.0,Budget,2
2177,2177,4,Duplex,Wuye,15000000.0,3750000.0,4,3750000.0,Luxury,2
2178,2178,6,Duplex,Asokoro,40000000.0,6666666.666666667,6,6666666.666666667,Luxury,2
2179,2179,6,Duplex,Maitama,50000000.0,8333333.333333333,6,8333333.333333333,Luxury,2
2181,2181,4,Duplex,Guzape,20000000.0,5000000.0,4,5000000.0,Luxury,2
2182,2182,2,Bungalow,Guzape,6500000.0,3250000.0,2,3250000.0,Luxury,1
2183,2183,4,Duplex,Guzape,18000000.0,4500000.0,4,4500000.0,Luxury,2
2184,2184,1,Apartment,Durumi,3000000.0,3000000.0,1,3000000.0,Budget,0
2185,2185,1,Apartment,Maitama,6000000.0,6000000.0,1,6000000.0,Luxury,0
2186,2186,4,Duplex,Kado,12000000.0,3000000.0,4,3000000.0,Mid-Range,2
2187,2187,5,Duplex,Jahi,13000000.0,2600000.0,5,2600000.0,Mid-Range,2
2188,2188,3,Apartment,Guzape,10000000.0,3333333.3333333335,3,3333333.3333333335,Luxury,0
2189,2189,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
2190,2190,4,Duplex,Katampe,13000000.0,3250000.0,4,3250000.0,Luxury,2
2191,2191,4,Duplex,Katampe,13000000.0,3250000.0,4,3250000.0,Luxury,2
2192,2192,1,Apartment,Katampe,6500000.0,6500000.0,1,6500000.0,Luxury,0
2193,2193,4,Duplex,Maitama,15000000.0,3750000.0,4,3750000.0,Luxury,2
2194,2194,3,Apartment,Jahi,10000000.0,3333333.3333333335,3,3333333.3333333335,Mid-Range,0
2195,2195,6,Duplex,Gwarinpa,45000000.0,7500000.0,6,7500000.0,Budget,2
2196,2196,4,Apartment,Jahi,10000000.0,2500000.0,4,2500000.0,Mid-Range,0
2197,2197,5,Duplex,Jabi,20000000.0,4000000.0,5,4000000.0,Luxury,2
2198,2198,4,Duplex,Jahi,10000000.0,2500000.0,4,2500000.0,Mid-Range,2
2199,2199,4,Duplex,Guzape,13000000.0,3250000.0,4,3250000.0,Luxury,2
2200,2200,2,Apartment,Jahi,10000000.0,5000000.0,2,5000000.0,Mid-Range,0
2201,2201,4,Duplex,Gwarinpa,15000000.0,3750000.0,4,3750000.0,Budget,2
2202,2202,4,Duplex,Asokoro,25000000.0,6250000.0,4,6250000.0,Luxury,2
2203,2203,4,Duplex,Guzape,15000000.0,3750000.0,4,3750000.0,Luxury,2
2204,2204,3,Apartment,Wuye,10000000.0,3333333.3333333335,3,3333333.3333333335,Luxury,0
2206,2206,3,Apartment,Idu,7000000.0,2333333.3333333335,3,2333333.3333333335,Budget,0
2207,2207,2,Apartment,Jahi,7000000.0,3500000.0,2,3500000.0,Mid-Range,0
2208,2208,4,Duplex,Jahi,13000000.0,3250000.0,4,3250000.0,Mid-Range,2
2209,2209,2,Apartment,Lugbe,7500000.0,3750000.0,2,3750000.0,Budget,0
2210,2210,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
2212,2212,2,Apartment,Kaura,4000000.0,2000000.0,2,2000000.0,Budget,0
2213,2213,1,Apartment,Kaura,2500000.0,2500000.0,1,2500000.0,Budget,0
2214,2214,2,Duplex,Apo,3500000.0,1750000.0,2,1750000.0,Mid-Range,2
2215,2215,3,Apartment,Durumi,5000000.0,1666666.6666666667,3,1666666.6666666667,Budget,0
2216,2216,4,Duplex,Guzape,13000000.0,3250000.0,4,3250000.0,Luxury,2
2217,2217,5,Duplex,Guzape,25000000.0,5000000.0,5,5000000.0,Luxury,2
2218,2218,5,Duplex,Guzape,29000000.0,5800000.0,5,5800000.0,Luxury,2
2219,2219,4,Duplex,Jahi,15000000.0,3750000.0,4,3750000.0,Mid-Range,2
2220,2220,4,Duplex,Guzape,15000000.0,3750000.0,4,3750000.0,Luxury,2
2221,2221,4,Duplex,Apo,7500000.0,1875000.0,4,1875000.0,Mid-Range,2
2222,2222,4,Duplex,Guzape,18000000.0,4500000.0,4,4500000.0,Luxury,2
2223,2223,1,Apartment,Maitama,6000000.0,6000000.0,1,6000000.0,Luxury,0
2225,2225,1,Apartment,Idu,1500000.0,1500000.0,1,1500000.0,Budget,0
2226,2226,1,Apartment,Maitama,15000000.0,15000000.0,1,15000000.0,Luxury,0
2227,2227,3,Apartment,Jahi,8500000.0,2833333.3333333335,3,2833333.3333333335,Mid-Range,0
2228,2228,2,Apartment,Maitama,25000000.0,12500000.0,2,12500000.0,Luxury,0
2229,2229,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
2230,2230,4,Duplex,Katampe,18000000.0,4500000.0,4,4500000.0,Luxury,2
2231,2231,5,Duplex,Gwarinpa,20000000.0,4000000.0,5,4000000.0,Budget,2
2232,2232,4,Duplex,Apo,8000000.0,2000000.0,4,2000000.0,Mid-Range,2
2233,2233,3,Duplex,Jahi,15000000.0,5000000.0,3,5000000.0,Mid-Range,2
2234,2234,4,Apartment,Garki,7000000.0,1750000.0,4,1750000.0,Mid-Range,0
2235,2235,4,Duplex,Maitama,50000000.0,12500000.0,4,12500000.0,Luxury,2
2236,2236,1,Apartment,Jabi,2000000.0,2000000.0,1,2000000.0,Luxury,0
2237,2237,5,Duplex,Life Camp,13000000.0,2600000.0,5,2600000.0,Budget,2
2238,2238,3,Apartment,Jahi,8000000.0,2666666.6666666665,3,2666666.6666666665,Mid-Range,0
2239,2239,3,Apartment,Jahi,8000000.0,2666666.6666666665,3,2666666.6666666665,Mid-Range,0
2240,2240,4,Duplex,Guzape,18000000.0,4500000.0,4,4500000.0,Luxury,2
2241,2241,1,Apartment,Gwarinpa,3000000.0,3000000.0,1,3000000.0,Budget,0
2242,2242,4,Duplex,Lugbe,5500000.0,1375000.0,4,1375000.0,Budget,2
2244,2244,3,Apartment,Durumi,12000000.0,4000000.0,3,4000000.0,Budget,0
2245,2245,4,Duplex,Maitama,8000000.0,2000000.0,4,2000000.0,Luxury,2
2246,2246,3,Apartment,Gwarinpa,7000000.0,2333333.3333333335,3,2333333.3333333335,Budget,0
2247,2247,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
2248,2248,4,Duplex,Lugbe,7500000.0,1875000.0,4,1875000.0,Budget,2
2249,2249,3,Apartment,Maitama,20000000.0,6666666.666666667,3,6666666.666666667,Luxury,0
2250,2250,4,Duplex,Mabushi,12000000.0,3000000.0,4,3000000.0,Mid-Range,2
2251,2251,4,Duplex,Maitama,50000000.0,12500000.0,4,12500000.0,Luxury,2
2252,2252,1,Apartment,Maitama,5000000.0,5000000.0,1,5000000.0,Luxury,0
2253,2253,1,Apartment,Wuse,2500000.0,2500000.0,1,2500000.0,Luxury,0
2254,2254,1,Apartment,Wuse,2500000.0,2500000.0,1,2500000.0,Luxury,0
2255,2255,4,Duplex,Jabi,35000000.0,8750000.0,4,8750000.0,Luxury,2
2256,2256,4,Duplex,Maitama,50000000.0,12500000.0,4,12500000.0,Luxury,2
2257,2257,3,Apartment,Kado,8000000.0,2666666.6666666665,3,2666666.6666666665,Mid-Range,0
2258,2258,3,Duplex,Mabushi,10000000.0,3333333.3333333335,3,3333333.3333333335,Mid-Range,2
2259,2259,3,Apartment,Wuye,7500000.0,2500000.0,3,2500000.0,Luxury,0
2260,2260,2,House,Apo,7000000.0,3500000.0,2,3500000.0,Mid-Range,3
2261,2261,4,Duplex,Mabushi,10000000.0,2500000.0,4,2500000.0,Mid-Range,2
2262,2262,2,Apartment,Wuye,26000000.0,13000000.0,2,13000000.0,Luxury,0
2264,2264,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
2265,2265,4,Apartment,Garki,20000000.0,5000000.0,4,5000000.0,Mid-Range,0
2266,2266,3,Apartment,Durumi,6500000.0,2166666.6666666665,3,2166666.6666666665,Budget,0
2267,2267,6,Duplex,Maitama,50000000.0,8333333.333333333,6,8333333.333333333,Luxury,2
2268,2268,4,Duplex,Jabi,40000000.0,10000000.0,4,10000000.0,Luxury,2
2269,2269,3,Apartment,Katampe,6500000.0,2166666.6666666665,3,2166666.6666666665,Luxury,0
2271,2271,3,Apartment,Maitama,16000000.0,5333333.333333333,3,5333333.333333333,Luxury,0
2272,2272,3,Apartment,Katampe,5000000.0,1666666.6666666667,3,1666666.6666666667,Luxury,0
2273,2273,4,Duplex,Jahi,13000000.0,3250000.0,4,3250000.0,Mid-Range,2
2276,2276,2,Apartment,Utako,12000000.0,6000000.0,2,6000000.0,Mid-Range,0
2277,2277,3,Apartment,Wuye,15000000.0,5000000.0,3,5000000.0,Luxury,0
2278,2278,4,Duplex,Lugbe,4500000.0,1125000.0,4,1125000.0,Budget,2
2279,2279,6,Duplex,Maitama,50000000.0,8333333.333333333,6,8333333.333333333,Luxury,2
2280,2280,2,Apartment,Jabi,12000000.0,6000000.0,2,6000000.0,Luxury,0
2281,2281,3,Apartment,Maitama,16000000.0,5333333.333333333,3,5333333.333333333,Luxury,0
2282,2282,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
2283,2283,5,Duplex,Katampe,18000000.0,3600000.0,5,3600000.0,Luxury,2
2284,2284,3,Apartment,Katampe,8000000.0,2666666.6666666665,3,2666666.6666666665,Luxury,0
2285,2285,4,Duplex,Jabi,13000000.0,3250000.0,4,3250000.0,Luxury,2
2286,2286,2,House,Jahi,12000000.0,6000000.0,2,6000000.0,Mid-Range,3
2287,2287,6,Duplex,Maitama,50000000.0,8333333.333333333,6,8333333.333333333,Luxury,2
2290,2290,4,Duplex,Maitama,50000000.0,12500000.0,4,12500000.0,Luxury,2
2291,2291,5,Duplex,Mabushi,15000000.0,3000000.0,5,3000000.0,Mid-Range,2
2292,2292,2,Apartment,Guzape,10000000.0,5000000.0,2,5000000.0,Luxury,0
2293,2293,2,Apartment,Jahi,5000000.0,2500000.0,2,2500000.0,Mid-Range,0
2294,2294,4,Duplex,Guzape,15000000.0,3750000.0,4,3750000.0,Luxury,2
2295,2295,3,Duplex,Wuse,25000000.0,8333333.333333333,3,8333333.333333333,Luxury,2
2296,2296,3,Apartment,Gwarinpa,4000000.0,1333333.3333333333,3,1333333.3333333333,Budget,0
2297,2297,2,Apartment,Guzape,10000000.0,5000000.0,2,5000000.0,Luxury,0
2298,2298,4,Duplex,Guzape,18000000.0,4500000.0,4,4500000.0,Luxury,2
2299,2299,4,Duplex,Mabushi,13000000.0,3250000.0,4,3250000.0,Mid-Range,2
2300,2300,3,Apartment,Jahi,8500000.0,2833333.3333333335,3,2833333.3333333335,Mid-Range,0
2301,2301,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
2302,2302,2,Apartment,Gwarinpa,2500000.0,1250000.0,2,1250000.0,Budget,0
2303,2303,4,Duplex,Life Camp,25000000.0,6250000.0,4,6250000.0,Budget,2
2304,2304,1,Apartment,Wuye,12000000.0,12000000.0,1,12000000.0,Luxury,0
2305,2305,5,Duplex,Lugbe,6000000.0,1200000.0,5,1200000.0,Budget,2
2306,2306,2,Apartment,Kado,10000000.0,5000000.0,2,5000000.0,Mid-Range,0
2307,2307,2,Apartment,Wuye,6000000.0,3000000.0,2,3000000.0,Luxury,0
2308,2308,3,Apartment,Lokogoma,4000000.0,1333333.3333333333,3,1333333.3333333333,Budget,0
2309,2309,5,Duplex,Mabushi,17500000.0,3500000.0,5,3500000.0,Mid-Range,2
2310,2310,2,Apartment,Life Camp,7500000.0,3750000.0,2,3750000.0,Budget,0
2311,2311,4,Duplex,Maitama,45000000.0,11250000.0,4,11250000.0,Luxury,2
2312,2312,3,Apartment,Maitama,16000000.0,5333333.333333333,3,5333333.333333333,Luxury,0
2313,2313,3,Duplex,Wuse,25000000.0,8333333.333333333,3,8333333.333333333,Luxury,2
2314,2314,5,Duplex,Wuse,50000000.0,10000000.0,5,10000000.0,Luxury,2
2315,2315,2,Apartment,Katampe,7000000.0,3500000.0,2,3500000.0,Luxury,0
2316,2316,4,Duplex,Life Camp,20000000.0,5000000.0,4,5000000.0,Budget,2
2317,2317,2,Apartment,Katampe,7000000.0,3500000.0,2,3500000.0,Luxury,0
2318,2318,5,Duplex,Asokoro,40000000.0,8000000.0,5,8000000.0,Luxury,2
2319,2319,6,Duplex,Asokoro,30000000.0,5000000.0,6,5000000.0,Luxury,2
2320,2320,4,Duplex,Jabi,13000000.0,3250000.0,4,3250000.0,Luxury,2
2321,2321,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
2322,2322,3,Apartment,Garki,7000000.0,2333333.3333333335,3,2333333.3333333335,Mid-Range,0
2323,2323,3,Apartment,Katampe,20000000.0,6666666.666666667,3,6666666.666666667,Luxury,0
2324,2324,4,Duplex,Katampe,16500000.0,4125000.0,4,4125000.0,Luxury,2
2325,2325,3,Apartment,Maitama,16000000.0,5333333.333333333,3,5333333.333333333,Luxury,0
2326,2326,3,Apartment,Jahi,10000000.0,3333333.3333333335,3,3333333.3333333335,Mid-Range,0
2327,2327,4,Duplex,Jahi,15000000.0,3750000.0,4,3750000.0,Mid-Range,2
2328,2328,5,Duplex,Guzape,30000000.0,6000000.0,5,6000000.0,Luxury,2
2329,2329,4,Duplex,Wuye,20000000.0,5000000.0,4,5000000.0,Luxury,2
2331,2331,3,House,Kaura,5500000.0,1833333.3333333333,3,1833333.3333333333,Budget,3
2332,2332,2,Apartment,Mabushi,4500000.0,2250000.0,2,2250000.0,Mid-Range,0
2333,2333,4,Duplex,Guzape,35000000.0,8750000.0,4,8750000.0,Luxury,2
2334,2334,4,Duplex,Apo,10000000.0,2500000.0,4,2500000.0,Mid-Range,2
2335,2335,5,Duplex,Maitama,30000000.0,6000000.0,5,6000000.0,Luxury,2
2336,2336,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
2337,2337,3,Apartment,Katampe,10000000.0,3333333.3333333335,3,3333333.3333333335,Luxury,0
2338,2338,2,Bungalow,Lugbe,2300000.0,1150000.0,2,1150000.0,Budget,1
2339,2339,2,Apartment,Mabushi,10000000.0,5000000.0,2,5000000.0,Mid-Range,0
2340,2340,3,Apartment,Wuye,8000000.0,2666666.6666666665,3,2666666.6666666665,Luxury,0
2341,2341,4,Duplex,Guzape,15000000.0,3750000.0,4,3750000.0,Luxury,2
2342,2342,4,Duplex,Guzape,25000000.0,6250000.0,4,6250000.0,Luxury,2
2343,2343,2,Apartment,Lugbe,3000000.0,1500000.0,2,1500000.0,Budget,0
2346,2346,4,Duplex,Life Camp,15000000.0,3750000.0,4,3750000.0,Budget,2
2347,2347,3,Apartment,Life Camp,8000000.0,2666666.6666666665,3,2666666.6666666665,Budget,0
2348,2348,2,House,Maitama,10000000.0,5000000.0,2,5000000.0,Luxury,3
2349,2349,3,Apartment,Utako,5000000.0,1666666.6666666667,3,1666666.6666666667,Mid-Range,0
2351,2351,3,Apartment,Guzape,10000000.0,3333333.3333333335,3,3333333.3333333335,Luxury,0
2352,2352,3,Apartment,Maitama,20000000.0,6666666.666666667,3,6666666.666666667,Luxury,0
2353,2353,4,Duplex,Maitama,25000000.0,6250000.0,4,6250000.0,Luxury,2
2354,2354,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
2355,2355,3,Apartment,Katampe,22000000.0,7333333.333333333,3,7333333.333333333,Luxury,0
2356,2356,3,Duplex,Lokogoma,7000000.0,2333333.3333333335,3,2333333.3333333335,Budget,2
2357,2357,2,Apartment,Utako,6000000.0,3000000.0,2,3000000.0,Mid-Range,0
2358,2358,2,Apartment,Durumi,3500000.0,1750000.0,2,1750000.0,Budget,0
2359,2359,4,Duplex,Wuse,35000000.0,8750000.0,4,8750000.0,Luxury,2
2360,2360,5,Duplex,Guzape,18000000.0,3600000.0,5,3600000.0,Luxury,2
2361,2361,4,Duplex,Life Camp,15000000.0,3750000.0,4,3750000.0,Budget,2
2362,2362,2,Apartment,Utako,6000000.0,3000000.0,2,3000000.0,Mid-Range,0
2363,2363,4,Duplex,Lugbe,4500000.0,1125000.0,4,1125000.0,Budget,2
2364,2364,3,Duplex,Mabushi,12000000.0,4000000.0,3,4000000.0,Mid-Range,2
2366,2366,4,Duplex,Apo,12000000.0,3000000.0,4,3000000.0,Mid-Range,2
2367,2367,4,Duplex,Katampe,16000000.0,4000000.0,4,4000000.0,Luxury,2
2368,2368,3,Apartment,Jahi,8500000.0,2833333.3333333335,3,2833333.3333333335,Mid-Range,0
2369,2369,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
2370,2370,6,Duplex,Wuse,35000000.0,5833333.333333333,6,5833333.333333333,Luxury,2
2371,2371,3,Apartment,Utako,5000000.0,1666666.6666666667,3,1666666.6666666667,Mid-Range,0
2372,2372,3,Bungalow,Life Camp,8000000.0,2666666.6666666665,3,2666666.6666666665,Budget,1
2373,2373,4,Duplex,Jahi,12000000.0,3000000.0,4,3000000.0,Mid-Range,2
2374,2374,4,Duplex,Wuse,30000000.0,7500000.0,4,7500000.0,Luxury,2
2375,2375,3,Apartment,Jabi,25000000.0,8333333.333333333,3,8333333.333333333,Luxury,0
2376,2376,3,Apartment,Maitama,16000000.0,5333333.333333333,3,5333333.333333333,Luxury,0
2377,2377,4,Duplex,Life Camp,12000000.0,3000000.0,4,3000000.0,Budget,2
2378,2378,3,Apartment,Wuse,15500000.0,5166666.666666667,3,5166666.666666667,Luxury,0
2379,2379,2,Apartment,Wuse,13000000.0,6500000.0,2,6500000.0,Luxury,0
2380,2380,5,Duplex,Idu,15000000.0,3000000.0,5,3000000.0,Budget,2
2381,2381,3,Bungalow,Gwarinpa,8000000.0,2666666.6666666665,3,2666666.6666666665,Budget,1
2382,2382,2,Apartment,Garki,32000000.0,16000000.0,2,16000000.0,Mid-Range,0
2384,2384,5,Duplex,Life Camp,13000000.0,2600000.0,5,2600000.0,Budget,2
2385,2385,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
2386,2386,2,Apartment,Katampe,25000000.0,12500000.0,2,12500000.0,Luxury,0
2387,2387,4,Duplex,Katampe,25000000.0,6250000.0,4,6250000.0,Luxury,2
2388,2388,4,Duplex,Katampe,20000000.0,5000000.0,4,5000000.0,Luxury,2
2389,2389,6,Duplex,Katampe,30000000.0,5000000.0,6,5000000.0,Luxury,2
2390,2390,6,Duplex,Katampe,35000000.0,5833333.333333333,6,5833333.333333333,Luxury,2
2391,2391,3,Duplex,Katampe,10000000.0,3333333.3333333335,3,3333333.3333333335,Luxury,2
2392,2392,4,Duplex,Katampe,25000000.0,6250000.0,4,6250000.0,Luxury,2
2393,2393,4,Duplex,Gwarinpa,12000000.0,3000000.0,4,3000000.0,Budget,2
2394,2394,3,Apartment,Utako,8500000.0,2833333.3333333335,3,2833333.3333333335,Mid-Range,0
2395,2395,3,Apartment,Life Camp,4000000.0,1333333.3333333333,3,1333333.3333333333,Budget,0
2396,2396,4,House,Life Camp,6000000.0,1500000.0,4,1500000.0,Budget,3
2397,2397,2,Apartment,Durumi,6100000.0,3050000.0,2,3050000.0,Budget,0
2398,2398,3,Apartment,Mabushi,10500000.0,3500000.0,3,3500000.0,Mid-Range,0
2400,2400,2,Apartment,Lugbe,165000.0,82500.0,2,82500.0,Budget,0
2401,2401,3,Apartment,Maitama,16000000.0,5333333.333333333,3,5333333.333333333,Luxury,0
2402,2402,2,Apartment,Jahi,6000000.0,3000000.0,2,3000000.0,Mid-Range,0
2403,2403,4,Duplex,Life Camp,25000000.0,6250000.0,4,6250000.0,Budget,2
2404,2404,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
2405,2405,4,Duplex,Katampe,25000000.0,6250000.0,4,6250000.0,Luxury,2
2406,2406,4,Duplex,Apo,15000000.0,3750000.0,4,3750000.0,Mid-Range,2
2407,2407,2,Apartment,Lugbe,4000000.0,2000000.0,2,2000000.0,Budget,0
2408,2408,3,Apartment,Mabushi,10500000.0,3500000.0,3,3500000.0,Mid-Range,0
2409,2409,2,Apartment,Wuye,6500000.0,3250000.0,2,3250000.0,Luxury,0
2410,2410,2,House,Life Camp,7000000.0,3500000.0,2,3500000.0,Budget,3
2411,2411,5,Duplex,Kado,25000000.0,5000000.0,5,5000000.0,Mid-Range,2
2412,2412,5,Duplex,Wuye,28000000.0,5600000.0,5,5600000.0,Luxury,2
2413,2413,2,Apartment,Guzape,7000000.0,3500000.0,2,3500000.0,Luxury,0
2414,2414,4,House,Guzape,15000000.0,3750000.0,4,3750000.0,Luxury,3
2415,2415,5,Duplex,Guzape,15000000.0,3000000.0,5,3000000.0,Luxury,2
2416,2416,3,Bungalow,Gwarinpa,10000000.0,3333333.3333333335,3,3333333.3333333335,Budget,1
2417,2417,2,Apartment,Mabushi,4000000.0,2000000.0,2,2000000.0,Mid-Range,0
2418,2418,4,Duplex,Guzape,15000000.0,3750000.0,4,3750000.0,Luxury,2
2419,2419,4,Duplex,Wuye,25000000.0,6250000.0,4,6250000.0,Luxury,2
2420,2420,2,Apartment,Lugbe,3000000.0,1500000.0,2,1500000.0,Budget,0
2421,2421,3,House,Maitama,40000000.0,13333333.333333334,3,13333333.333333334,Luxury,3
2422,2422,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
2423,2423,4,Duplex,Kaura,8000000.0,2000000.0,4,2000000.0,Budget,2
2424,2424,3,Apartment,Katampe,25000000.0,8333333.333333333,3,8333333.333333333,Luxury,0
2425,2425,2,Apartment,Gwarinpa,4000000.0,2000000.0,2,2000000.0,Budget,0
